area,date,interest,OK furniture,isPartial,brand,year,month,week,is_zero
ZA-EC,2017-11-26,19,0,False,Lewis,2017,11,47,0
ZA-EC,2017-11-26,0,0,False,Beares,2017,11,47,1
ZA-EC,2017-11-26,0,0,False,Best Home & Electric,2017,11,47,1
ZA-EC,2017-11-26,0,0,False,Best Home and Electric,2017,11,47,1
ZA-EC,2017-11-26,0,0,False,Best Home,2017,11,47,1
ZA-EC,2017-11-26,0,0,False,Dial a Bed,2017,11,47,1
ZA-EC,2017-11-26,0,0,False,The Bed Centre,2017,11,47,1
ZA-EC,2017-11-26,0,0,False,Bed centre,2017,11,47,1
ZA-EC,2017-11-26,0,0,False,The Bed Shop,2017,11,47,1
ZA-EC,2017-11-26,0,0,False,Tafelberg,2017,11,47,1
ZA-EC,2017-11-26,0,0,False,The Mattress King,2017,11,47,1
ZA-EC,2017-11-26,0,0,False,Mattress Gallery,2017,11,47,1
ZA-EC,2017-11-26,0,0,False,Mattress Warehouse,2017,11,47,1
ZA-EC,2017-11-26,0,0,False,Ericssons,2017,11,47,1
ZA-EC,2017-12-03,0,75,False,Bradlows,2017,12,48,1
ZA-EC,2017-12-03,0,75,False,Russells,2017,12,48,1
ZA-EC,2017-12-03,0,75,False,Rochester,2017,12,48,1
ZA-EC,2017-12-03,0,75,False,Sleepmasters,2017,12,48,1
ZA-EC,2017-12-03,75,75,False,OK Furniture,2017,12,48,0
ZA-EC,2017-12-03,0,75,False,House and Home,2017,12,48,1
ZA-EC,2017-12-03,0,75,False,House & Home,2017,12,48,1
ZA-EC,2017-12-03,0,75,False,Lewis,2017,12,48,1
ZA-EC,2017-12-03,0,75,False,Beares,2017,12,48,1
ZA-EC,2017-12-03,0,75,False,Best Home & Electric,2017,12,48,1
ZA-EC,2017-12-03,0,75,False,Best Home and Electric,2017,12,48,1
ZA-EC,2017-12-03,0,75,False,Best Home,2017,12,48,1
ZA-EC,2017-12-03,19,75,False,Dial a Bed,2017,12,48,0
ZA-EC,2017-12-03,0,75,False,The Bed Centre,2017,12,48,1
ZA-EC,2017-12-03,0,75,False,Bed centre,2017,12,48,1
ZA-EC,2017-12-03,0,75,False,The Bed Shop,2017,12,48,1
ZA-EC,2017-12-03,0,75,False,Tafelberg,2017,12,48,1
ZA-EC,2017-12-03,0,75,False,The Mattress King,2017,12,48,1
ZA-EC,2017-12-03,0,75,False,Mattress Gallery,2017,12,48,1
ZA-EC,2017-12-03,0,75,False,Mattress Warehouse,2017,12,48,1
ZA-EC,2017-12-03,0,75,False,Ericssons,2017,12,48,1
ZA-EC,2017-12-10,0,0,False,Bradlows,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,Russells,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,Rochester,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,Sleepmasters,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,OK Furniture,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,House and Home,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,House & Home,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,Lewis,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,Beares,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,Best Home & Electric,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,Best Home and Electric,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,Best Home,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,Dial a Bed,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,The Bed Centre,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,Bed centre,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,The Bed Shop,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,Tafelberg,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,The Mattress King,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,Mattress Gallery,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,Mattress Warehouse,2017,12,49,1
ZA-EC,2017-12-10,0,0,False,Ericssons,2017,12,49,1
ZA-EC,2017-12-17,0,19,False,Bradlows,2017,12,50,1
ZA-EC,2017-12-17,0,19,False,Russells,2017,12,50,1
ZA-EC,2017-12-17,0,19,False,Rochester,2017,12,50,1
ZA-EC,2017-12-17,0,19,False,Sleepmasters,2017,12,50,1
ZA-EC,2017-12-17,19,19,False,OK Furniture,2017,12,50,0
ZA-EC,2017-12-17,19,19,False,House and Home,2017,12,50,0
ZA-EC,2017-12-17,0,19,False,House & Home,2017,12,50,1
ZA-EC,2017-12-17,19,19,False,Lewis,2017,12,50,0
ZA-EC,2017-12-17,0,19,False,Beares,2017,12,50,1
ZA-EC,2017-12-17,0,19,False,Best Home & Electric,2017,12,50,1
ZA-EC,2017-12-17,0,19,False,Best Home and Electric,2017,12,50,1
ZA-EC,2017-12-17,0,19,False,Best Home,2017,12,50,1
ZA-EC,2017-12-17,19,19,False,Dial a Bed,2017,12,50,0
ZA-EC,2017-12-17,0,19,False,The Bed Centre,2017,12,50,1
ZA-EC,2017-12-17,0,19,False,Bed centre,2017,12,50,1
ZA-EC,2017-12-17,0,19,False,The Bed Shop,2017,12,50,1
ZA-EC,2017-12-17,0,19,False,Tafelberg,2017,12,50,1
ZA-EC,2017-12-17,0,19,False,The Mattress King,2017,12,50,1
ZA-EC,2017-12-17,0,19,False,Mattress Gallery,2017,12,50,1
ZA-EC,2017-12-17,0,19,False,Mattress Warehouse,2017,12,50,1
ZA-EC,2017-12-17,0,19,False,Ericssons,2017,12,50,1
ZA-EC,2017-12-24,21,0,False,Bradlows,2017,12,51,0
ZA-EC,2017-12-24,0,0,False,Russells,2017,12,51,1
ZA-EC,2017-12-24,0,0,False,Rochester,2017,12,51,1
ZA-EC,2017-12-24,0,0,False,Sleepmasters,2017,12,51,1
ZA-EC,2017-12-24,0,0,False,OK Furniture,2017,12,51,1
ZA-EC,2017-12-24,0,0,False,House and Home,2017,12,51,1
ZA-EC,2017-12-24,0,0,False,House & Home,2017,12,51,1
ZA-EC,2017-12-24,21,0,False,Lewis,2017,12,51,0
ZA-EC,2017-12-24,0,0,False,Beares,2017,12,51,1
ZA-EC,2017-12-24,0,0,False,Best Home & Electric,2017,12,51,1
ZA-EC,2017-12-24,0,0,False,Best Home and Electric,2017,12,51,1
ZA-EC,2017-12-24,0,0,False,Best Home,2017,12,51,1
ZA-EC,2017-12-24,0,0,False,Dial a Bed,2017,12,51,1
ZA-EC,2017-12-24,0,0,False,The Bed Centre,2017,12,51,1
ZA-EC,2017-12-24,0,0,False,Bed centre,2017,12,51,1
ZA-EC,2017-12-24,0,0,False,The Bed Shop,2017,12,51,1
ZA-EC,2017-12-24,0,0,False,Tafelberg,2017,12,51,1
ZA-EC,2017-12-24,0,0,False,The Mattress King,2017,12,51,1
ZA-EC,2017-12-24,0,0,False,Mattress Gallery,2017,12,51,1
ZA-EC,2017-12-24,0,0,False,Mattress Warehouse,2017,12,51,1
ZA-EC,2017-12-24,0,0,False,Ericssons,2017,12,51,1
ZA-EC,2017-12-31,0,18,False,Bradlows,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,Russells,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,Rochester,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,Sleepmasters,2017,12,52,1
ZA-EC,2017-12-31,18,18,False,OK Furniture,2017,12,52,0
ZA-EC,2017-12-31,0,18,False,House and Home,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,House & Home,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,Lewis,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,Beares,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,Best Home & Electric,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,Best Home and Electric,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,Best Home,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,Dial a Bed,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,The Bed Centre,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,Bed centre,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,The Bed Shop,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,Tafelberg,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,The Mattress King,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,Mattress Gallery,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,Mattress Warehouse,2017,12,52,1
ZA-EC,2017-12-31,0,18,False,Ericssons,2017,12,52,1
ZA-EC,2018-01-07,0,0,False,Bradlows,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,Russells,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,Rochester,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,Sleepmasters,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,OK Furniture,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,House and Home,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,House & Home,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,Lewis,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,Beares,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,Best Home & Electric,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,Best Home and Electric,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,Best Home,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,Dial a Bed,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,The Bed Centre,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,Bed centre,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,The Bed Shop,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,Tafelberg,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,The Mattress King,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,Mattress Gallery,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,Mattress Warehouse,2018,1,1,1
ZA-EC,2018-01-07,0,0,False,Ericssons,2018,1,1,1
ZA-EC,2018-01-14,0,17,False,Bradlows,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,Russells,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,Rochester,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,Sleepmasters,2018,1,2,1
ZA-EC,2018-01-14,17,17,False,OK Furniture,2018,1,2,0
ZA-EC,2018-01-14,0,17,False,House and Home,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,House & Home,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,Lewis,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,Beares,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,Best Home & Electric,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,Best Home and Electric,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,Best Home,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,Dial a Bed,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,The Bed Centre,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,Bed centre,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,The Bed Shop,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,Tafelberg,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,The Mattress King,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,Mattress Gallery,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,Mattress Warehouse,2018,1,2,1
ZA-EC,2018-01-14,0,17,False,Ericssons,2018,1,2,1
ZA-EC,2018-01-21,0,0,False,Bradlows,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,Russells,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,Rochester,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,Sleepmasters,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,OK Furniture,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,House and Home,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,House & Home,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,Lewis,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,Beares,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,Best Home & Electric,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,Best Home and Electric,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,Best Home,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,Dial a Bed,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,The Bed Centre,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,Bed centre,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,The Bed Shop,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,Tafelberg,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,The Mattress King,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,Mattress Gallery,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,Mattress Warehouse,2018,1,3,1
ZA-EC,2018-01-21,0,0,False,Ericssons,2018,1,3,1
ZA-EC,2018-01-28,0,0,False,Bradlows,2018,1,4,1
ZA-EC,2018-01-28,0,0,False,Russells,2018,1,4,1
ZA-EC,2018-01-28,0,0,False,Rochester,2018,1,4,1
